score	id1	id2	blockString	subQuery
1	182	182	 [BLK]  [DES] songs [DES] written by Harry Connick Jr	 [TRP] ?e1 writer Harry Connick, Jr.
1	183	183	 [BLK]  [DES] all are starring in #entity1 [BLK]  [DES] movies [DES] director of photography is John Derek	 [TRP] ?e1 director John Derek [TRP] ?e0 starring ?e1
0	184	184	 [BLK]  [DES] the bronze medalist of Alpine skiing at the women's downhill competition at the 1972 Winter Olympics	 [TRP] ?e1 Athletes participating 1972 Winter Olympics
0	185	185	 [BLK]  [DES] football players [DES] have Newell's Old Boys as youthclub	 [TRP] ?e0 managerclubs BSC Old Boys
0	186	186	 [BLK]  [DES] the television shows [DES] whose Composers are associated with Strontium 90	 [TRP] ?e0 associated acts Strontium 90 (band)
0	187	187	 [BLK]  [DES] the other members of the team [DES] Jason Hayne currently plays	 [TRP] ?e0 name Gavin Haynes
1	188	188	 [BLK]  [DES] is the writer [DES] notable works like Adventures of Huckleberry Finn [DES] notable works like The Adventures of Tom Sawyer	 [TRP] ?e0 writer The Adventures of Huckleberry Finn (1939 film) [TRP] ?e0 notable work The Adventures of Tom Sawyer
1	189	189	 [BLK]  [DES] appointed #entity1 [BLK]  [DES] the governor [DES] Richard Winn served	 [TRP] ?e1 governor Richard Winn [TRP] ?e0 appointer ?e1
0	190	190	 [BLK]  [DES] the car [DES] was a new version of Daewoo's Tico	 [TRP] ?e1 Location Daewoo
1	191	191	 [BLK]  [DES] races [DES] does Coneygree compete	 [TRP] ?e0 race Coneygree [TRP] ?e0 type race
0	192	192	 [BLK]  [DES] wars army men [DES] awarded with the Croix de Guerre , fought	 [TRP] ?e0 award Croix de guerre (Belgium)
1	193	193	 [BLK]  [DES] the television show [DES] whose subsequent work is Crusade(TV series) [DES] developed by J. Michael Straczynski	 [TRP] ?e0 developer J. Michael Straczynski [TRP] ?e0 type television show
1	194	194	 [BLK]  [DES] everything [DES] written in #entity1 [BLK]  [DES] languages [DES] developed by EXperimental Computing Facility	 [TRP] ?e1 author EXperimental Computing Facility [TRP] ?e0 programming language ?e1
1	195	195	 [BLK]  [DES] are prevalent in the countries governed by the President of France [DES] currencies	 [TRP] ?e1 country French presidential election, 2012 [TRP] ?e0 currency ?e1 [TRP] ?e0 type currency
1	196	196	 [BLK]  [DES] north america [DES] one of the destinations of airtours airways	 [TRP] <http://dbpedia.org/resource/North_America> destination Airtours International Airways
0	197	197	 [BLK]  [DES] indian party [DES] has won the arunachal pradesh elections of 2014 [DES] has been in the 4th legislative assembly	 [TRP] ?e0 occupation Legislative Assembly (France)
1	198	198	 [BLK]  [DES] the relatives of #entity1 [BLK]  [DES] the children of Jon Voight	 [TRP] ?e1 child Jon Voight [TRP] ?e0 relative ?e1
0	199	199	 [BLK]  [DES] the sport [DES] played by #entity1 [BLK]  [DES] school [DES] also plays Association football	 [TRP] ?e1 sport Association football [TRP] ?e1 type school [TRP] ?e0 athletics ?e1
0	200	200	 [BLK]  [DES] tv series [DES] have a score composed by judy hard angelo	 [TRP] ?e0 starring Judy Tyler
0	201	201	 [BLK]  [DES] do #entity1 for [DES] clubs [BLK]  [DES] the players of Azam F.C. play	 [TRP] ?e1 manager club Azam F.C. [TRP] ?e0 clubs ?e1
1	202	202	 [BLK]  [DES] states [DES] bridges over the Pequea Creek	 [TRP] ?e0 river Pequea Creek
1	203	203	 [BLK]  [DES] university of Alexandre Tichonov [DES] is the place of death of Valentin Muratov /	 [TRP] ?e0 university Alexandre Tichonov [TRP] ?e0 PLACE OF DEATH Valentin Muratov
1	204	204	 [BLK]  [DES] is the coach of England national under-21 football team	 [TRP] ?e0 coach England national under-21 football team
0	205	205	 [BLK]  [DES] is pitro Gruszka hometown	 [TRP] ?e0 developer CityVille Hometown
1	206	206	 [BLK]  [DES] the television show [DES] distributed by Broadcast syndication [DES] voiced by Eliza Schneider	 [TRP] ?e0 distributor Broadcast syndication [TRP] ?e0 voice Eliza Schneider [TRP] ?e0 type television show
1	207	207	 [BLK]  [DES] the school [DES] runs the Fr. Agnel Stadium	 [TRP] ?e1 operator Fr. Agnel Stadium [TRP] ?e1 type school
0	208	208	 [BLK]  [DES] have someone on their cast from Shelby County in Tennessee [DES] movies	 [TRP] ?e0 county Tennessee
0	209	209	 [BLK]  [DES] the people [DES] served in Norwalk Trainband	 [TRP] ?e1 alma mater Norwalk Seminary
0	210	210	 [BLK]  [DES] comics character [DES] Joe Shuster has created	 [TRP] ?e0 creator (agent) Joe Shuster [TRP] ?e0 type comics character
0	211	211	 [BLK]  [DES] some islands [DES] a pacific archipelago	 [TRP] ?e0 archipelago Marinier Archipelago
0	212	212	 [BLK]  [DES] have launched from the Vandenberg Air Force Air base [DES] companies	 [TRP] ?e0 launch site Vandenberg Air Force Base [TRP] ?e0 type company
0	213	213	 [BLK]  [DES] the people [DES] were #entity1 Enrique [BLK]  [DES] a youth club [DES] managed by Luis Enrique	 [TRP] ?e1 managerclubs Luis Enrique (footballer) [TRP] ?e0 revenue ?e1
0	214	214	 [BLK]  [DES] kind [DES] Games on amiga are typically of	 [TRP] ?e0 operating system Amiga
0	215	215	 [BLK]  [DES] the Journal of Cerebral Blood Flow & Metabolism	 [TRP] ?e1 Cover Journal of Cerebral Blood Flow & Metabolism
1	216	216	 [BLK]  [DES] all the doctoral student of #entity1 [BLK]  [DES] the scientist [DES] who [DES] supervised Mary Ainsworth	 [TRP] ?e1 doctoral students Mary Ainsworth [TRP] ?e0 doctoral student ?e1
0	217	217	 [BLK]  [DES] the offices held by #entity1 [BLK]  [DES] people [DES] have their allegiances with the american civil war union	 [TRP] ?e1 battle American Civil War [TRP] ?e0 office ?e1
0	218	218	 [BLK]  [DES] was the narrator of #entity1 [BLK]  [DES] the show [DES] #entity2 Douglas [BLK]  [DES] music [DES] is composed by John Douglas	 [TRP] ?e2 composer John Douglas (conductor) [TRP] ?e1 voices ?e2 [TRP] ?e0 director ?e1
0	219	219	 [BLK]  [DES] directed #entity1 [BLK]  [DES] the albums [DES] recorded in Anaheim	 [TRP] ?e1 division Anaheim Ice [TRP] ?e0 divisions ?e1
0	220	220	 [BLK]  [DES] the awards [DES] the #entity1 [BLK]  [DES] the race horses [DES] bred by Willis Sharpe Kilmer	 [TRP] ?e1 breeder Willis Sharpe Kilmer [TRP] ?e1 type race horse [TRP] ?e0 award ?e1
0	221	221	 [BLK]  [DES] tenants [DES] the stadia [DES] whose one of the tenants is Toronto Furies [DES] 	 [TRP] ?e0 tenants Toronto Furies [TRP] ?e0 type stadium
1	222	222	 [BLK]  [DES] all the parents of writers coming from the Great Missenden	 [TRP] ?e0 home town Great Missenden
1	223	223	 [BLK]  [DES] the past [DES] Boston Bruins members played	 [TRP] ?e0 former team Boston Bruins
0	224	224	 [BLK]  [DES] the youth club [DES] owns the Rosario , Santa Fe stadium	 [TRP] ?e1 city  Rosario, Santa Fe
0	225	225	 [BLK]  [DES] is the city of Cancun	 [TRP] ?e2 number of rooms ME Cancun
0	226	226	 [BLK]  [DES] are founded in #entity1 [DES] companies [BLK]  [DES] the city [DES] Collin County Texas is a part	 [TRP] ?e1 is part of Collin County, Texas [TRP] ?e0 Location ?e1
0	227	227	 [BLK]  [DES] ceo is Ted Hartley	 [TRP] ?e1 producer Ted Hartley
0	228	228	 [BLK]  [DES] country [DES] AH141 highway is a part of	 [TRP] ?e0 country AH141
1	229	229	 [BLK]  [DES] wars [DES] has Steven Palazzo fought	 [TRP] ?e0 battle Steven Palazzo
0	230	230	 [BLK]  [DES] source of river Raa [DES] is the sovereign state of Adriatic sea	 [TRP] ?e0 region Adriatic Sea
0	231	231	 [BLK]  [DES] Avangard Omsk's players [DES] played for	 [TRP] ?e0 team Avangard Omsk
0	232	232	 [BLK]  [DES] games [DES] are played in Protestant schools	 [TRP] ?e0 released Protestant (album)
1	233	233	 [BLK]  [DES] rockets [DES] one of the launch site has been Cape Canaveral Air Force Station Launch Complex 26	 [TRP] ?e1 launch site Cape Canaveral Air Force Station Launch Complex 26
0	234	234	 [BLK]  [DES] the people [DES] whose alumna is a part of the National Collegiate Athletic Association	 [TRP] ?e0 wrestling National Collegiate Athletic Association
0	235	235	 [BLK]  [DES] music [DES] is produced at #entity1 [BLK]  [DES] the record label [DES] founded by Andre Bourgeois	 [TRP] ?e1 founder André Bourgeois [TRP] ?e0 Location ?e1
0	236	236	 [BLK]  [DES] are based in London [DES] bands	 [TRP] ?e0 city  London [TRP] ?e0 type Band
1	237	237	 [BLK]  [DES] the relatives of clay Aiken	 [TRP] ?e0 relative Clay Aiken
1	238	238	 [BLK]  [DES] tema [DES] the drafty team of Dale Mitchell [DES] did Dough Acomb played for which	 [TRP] ?e0 draft team Dale Mitchell (ice hockey) [TRP] ?e0 former team Doug Acomb
0	239	239	 [BLK]  [DES] the airlines [DES] whose headquarters is in the Subang Interchange	 [TRP] ?e1 Location Ngauranga Interchange
0	240	240	 [BLK]  [DES] artists ' works [DES] are in Muse d'Orsay	 [TRP] ?e0 director Musée d'Orsay
0	241	241	 [BLK]  [DES] city [DES] the company [DES] founded [DES] owns Grasim Bhiwani Textiles	 [TRP] ?e0 subsidiary Grasim Bhiwani Textiles [TRP] ?e0 type company
1	242	242	 [BLK]  [DES] adminstrative region of Lawrence F. Cafero [DES] the resting place of Samuel Keeler [DES] 	 [TRP] ?e0 resting place Samuel Keeler [TRP] ?e0 region Lawrence F. Cafero
1	243	243	 [BLK]  [DES] all the places [DES] companies located in Ontario operate	 [TRP] ?e0 Location Ontario
1	244	244	 [BLK]  [DES] Michael Schumacher [DES] the Pole driver of 1994 Spanish Grand Prix	 [TRP] <http://dbpedia.org/resource/Michael_Schumacher> pole driver 1994 Spanish Grand Prix
1	245	245	 [BLK]  [DES] had their debut team coached by Chip Kelly	 [TRP] ?e0 coach Chip Kelly
0	246	246	 [BLK]  [DES] is the President of United World College of Costa Rica	 [TRP] ?e0 location United World College of Costa Rica
1	247	247	 [BLK]  [DES] president [DES] Loretta Ucelli hold an office [DES] Ann Lewis hold an office	 [TRP] ?e0 President Loretta Ucelli [TRP] ?e0 President Ann Lewis
1	248	248	 [BLK]  [DES] TV show [DES] composer is Judy Hart Angelo [DES] executive producer as Glen and Les Charles	 [TRP] ?e0 executive producer Glen and Les Charles
0	249	249	 [BLK]  [DES] the stockholders of Pathaninaikos F.C	 [TRP] ?e1 owner Platanias F.C.
1	250	250	 [BLK]  [DES] the album [DES] has the song I Can't Change the World	 [TRP] ?e1 album I Can't Change the World [TRP] ?e1 type album
1	251	251	 [BLK]  [DES] the relatives of Anton Oliver	 [TRP] ?e1 relative Anton Oliver
0	252	252	 [BLK]  [DES] is the prize received by #entity1 [BLK]  [DES] the one [DES] wrote #entity2 [BLK]  [DES] the screen play of The Postman	 [TRP] ?e2 writer The Postman (film) [TRP] ?e1 writer ?e2 [TRP] ?e0 producer ?e1
1	253	253	 [BLK]  [DES] did the aristocrats die #entity1 [BLK]  [DES] whose mother was Maria Ludwika Krasiska	 [TRP] ?e1 mother Maria Ludwika Krasińska [TRP] ?e0 PLACE OF DEATH ?e1
1	254	254	 [BLK]  [DES] the Army Air Corps [DES] honored for the battle of Iraq	 [TRP] <http://dbpedia.org/resource/Army_Air_Corps_(United_Kingdom)> battle honours Iraq
1	255	255	 [BLK]  [DES] VP [DES] was served by Frederick Cooke	 [TRP] ?e1 vice president Frederick Cooke (socialist)
0	256	256	 [BLK]  [DES] Uniontown [DES] does a Keller's mill covered bridge exist too	 [TRP] ?e1 Location Keller, Texas
0	257	257	 [BLK]  [DES] all american football players [DES] whose former team owns Lucas Oil Stadium	 [TRP] ?e0 owner Lucas Oil Stadium
0	258	258	 [BLK]  [DES] has starred in #entity1 [BLK]  [DES] the amusement park attractions [DES] Jim Dooley was performing	 [TRP] ?e1 pastteams Jim Dooley [TRP] ?e0 pastteams ?e1
1	259	259	 [BLK]  [DES] religion [DES] do people of #entity1 follow [BLK]  [DES] the country of Mahbuba Islam Rakhi	 [TRP] ?e1 nationality Mahbuba Islam Rakhi [TRP] ?e0 religion ?e1
0	260	260	 [BLK]  [DES] were born out of a collaboration of playtone [DES] tv shows [DES] were born out of a collaboration of dreamworks	 [TRP] ?e0 predecessor DreamWorks
0	261	261	 [BLK]  [DES] is #entity1 character from [DES] last appearance was in the Avengers , 1998 [BLK]  [DES] fictional [DES] last appearance was in the Avengers , 1998	 [TRP] ?e1 starring The Avengers (2012 film) [TRP] ?e0 starring ?e1
0	262	262	 [BLK]  [DES] the people living in #entity1 [BLK]  [DES] a place [DES] governed by William W Brien	 [TRP] ?e1 order William W. Brien [TRP] ?e0 residence ?e1
0	263	263	 [BLK]  [DES] the people living in #entity1 [BLK]  [DES] a place [DES] governed by William W Brien	 [TRP] ?e1 leader name William W. Brien [TRP] ?e0 home town ?e1
0	264	264	 [BLK]  [DES] things [DES] Murray Gold has composed music for	 [TRP] ?e0 Composer Murray Gold
0	265	265	 [BLK]  [DES] the sides of mediterranean sea	 [TRP] ?e1 region Mediterranean Sea
0	266	266	 [BLK]  [DES] was the president during #entity1 [BLK]  [DES] the time [DES] the opponent of John Hospers was in the office	 [TRP] ?e1 opponent John Hospers [TRP] ?e0 party ?e1
0	267	267	 [BLK]  [DES] is #entity1 broadcasted in [DES] sister station is CKFM-FM [BLK]  [DES] radio [DES] sister station is CKFM-FM	 [TRP] ?e1 sister station CKFM-FM [TRP] ?e0 network ?e1
0	268	268	 [BLK]  [DES] is #entity1 and John Tower [BLK]  [DES] the common branch of military of Edward Joseph Schwartz	 [TRP] ?e1 branch Edward Joseph Schwartz [TRP] ?e0 command structure ?e1
0	269	269	 [BLK]  [DES] the towns [DES] have Thesaban system	 [TRP] ?e0 government type Thesaban
1	270	270	 [BLK]  [DES] place [DES] is the birthplace of #entity1 [BLK]  [DES] Vijay Chavan [DES] Eka Lagnachi Teesri Goshta is located as well	 [TRP] ?e1 Location Eka Lagnachi Teesri Goshta [TRP] ?e0 Location ?e1
1	271	271	 [BLK]  [DES] company [DES] launched at the Cape Canaveral Air Force Station Space Launch Complex 17 [DES] the rockets	 [TRP] ?e0 launch site Cape Canaveral Air Force Station Space Launch Complex 17
0	272	272	 [BLK]  [DES] the parliament members [DES] served with James Roberts as the Vice President , US	 [TRP] ?e1 deliveries James Roberts (cricketer)
1	273	273	 [BLK]  [DES] the stadiums [DES] were rented by #entity2 of 2013 [BLK]  [DES] the Central american games	 [TRP] ?e1 tenant 2013 Central American Games
0	274	274	 [BLK]  [DES] Fusil Gras Mile 1874 were used	 [TRP] ?e1 used by Fusil Gras mle 1874
1	275	275	 [BLK]  [DES] the known authority of Hallopus	 [TRP] ?e1 binomial authority Hallopus
1	276	276	 [BLK]  [DES] the president [DES] when Loretta Ucelli used to work for Democratic party	 [TRP] ?e0 president Loretta Ucelli [TRP] ?e0 type president
0	277	277	 [BLK]  [DES] down [DES] the cinematographers of Mickey's Mellerdrammer	 [TRP] ?e0 othername Mickey Huang
0	278	278	 [BLK]  [DES] the birth city of #entity1 [BLK]  [DES] the politicians of Democratic Party	 [TRP] ?e1 party Democratic Party (Portugal) [TRP] ?e0 birth place ?e1
0	279	279	 [BLK]  [DES] is the rival school of Somerset Berkeley Regional High school	 [TRP] ?e0 high school Somerset Berkley Regional High School
1	280	280	 [BLK]  [DES] the animator of Tommy Tucker's Tooth [DES] was the director of photography of Mickey's Mellerdrammer	 [TRP] ?e0 animator Tommy Tucker's Tooth
1	281	281	 [BLK]  [DES] magazine [DES] publisher is Jann Wenner [DES] founded by Ralph J Gleason	 [TRP] ?e0 publisher Jann Wenner [TRP] ?e0 founder Ralph J. Gleason [TRP] ?e0 type magazine
0	282	282	 [BLK]  [DES] organization [DES] is the parent of Greenpeace Nordic	 [TRP] ?e0 leaderFunction Greenpeace Nordic
0	283	283	 [BLK]  [DES] the radio stations [DES] whose serves in South Carolina	 [TRP] ?e1 service South Carolina
1	284	284	 [BLK]  [DES] is the vice president of Jared Bernstein	 [TRP] ?e0 vice president Jared Bernstein
0	285	285	 [BLK]  [DES] religion [DES] Prime minister [DES] worked in the Khmer Issarak follows	 [TRP] ?e0 formation year Khmer Issarak
1	286	286	 [BLK]  [DES] the home stadiums of #entity1 [BLK]  [DES] the teams in the Russian Premier League	 [TRP] ?e1 league 2010 Russian Premier League [TRP] ?e0 home stadium ?e1
1	287	287	 [BLK]  [DES] the parliament member [DES] whose successor is Peter Thorneycroft	 [TRP] ?e1 successor Peter Thorneycroft
0	288	288	 [BLK]  [DES] games [DES] are located in California [DES] publishers	 [TRP] ?e0 location city California [TRP] ?e0 type publisher
1	289	289	 [BLK]  [DES] is sovereignity of #entity1 [BLK]  [DES] the successor of Mr. George Robert Andrews	 [TRP] ?e1 successor George Roberts Andrews [TRP] ?e0 country ?e1
0	290	290	 [BLK]  [DES] wrote Heroman	 [TRP] ?e0 writer Heroman
0	291	291	 [BLK]  [DES] all the notable work of #entity1 [BLK]  [DES] screen writer [DES] produced Frasier	 [TRP] ?e1 producer Frasier [TRP] ?e0 occupation ?e1
1	292	292	 [BLK]  [DES] the royalities [DES] have been buried at Beeleigh Abbey	 [TRP] ?e1 place of burial Beeleigh Abbey [TRP] ?e1 type royalty
0	293	293	 [BLK]  [DES] are the managers of england national under 20 football team	 [TRP] ?e0 base of operations England
1	294	294	 [BLK]  [DES] the soccer clubs [DES] whose chairman is Joan Laporta	 [TRP] ?e0 chairman Joan Laporta [TRP] ?e0 type soccer club
0	295	295	 [BLK]  [DES] political party [DES] do the politicians graduated from Somerville college , Oxford belong to	 [TRP] ?e0 education Oxford
1	296	296	 [BLK]  [DES] are located in Toronto [DES] companies	 [TRP] ?e0 location city Toronto
0	297	297	 [BLK]  [DES] have been a president of educational institutes in Paud	 [TRP] ?e0 region Paud
1	298	298	 [BLK]  [DES] the office holder [DES] is #entity2 [BLK]  [DES] the predecessor of Brian Peddle	 [TRP] ?e1 predecessor Brian Peddle [TRP] ?e1 type office holder
0	299	299	 [BLK]  [DES] people [DES] played for Newell's Old Boys	 [TRP] ?e0 Team BSC Old Boys
0	300	300	 [BLK]  [DES] are some awards given to the french people	 [TRP] ?e0 known for French people
0	301	301	 [BLK]  [DES] is the name of Mary's divine child	 [TRP] ?e0 language The Divine Child
1	302	302	 [BLK]  [DES] the launch site of #entity1 [BLK]  [DES] rockets [DES] one of the launch site has been Cape Canaveral Air Force Station Launch Complex 26	 [TRP] ?e1 launch site Cape Canaveral Air Force Station Launch Complex 26 [TRP] ?e0 launch site ?e1
1	303	303	 [BLK]  [DES] down [DES] all the associcated musical artist of #entity1 [BLK]  [DES] the artist of In a Word or 2	 [TRP] ?e1 performer In a Word or 2 [TRP] ?e0 associated musical artist ?e1
0	304	304	 [BLK]  [DES] Josh Bell did his debut	 [TRP] ?e1 debutteam Josh Bell (gridiron football)
0	305	305	 [BLK]  [DES] some leaders of regions in the Indian Standard Time Zone	 [TRP] ?e0 TimeZone Indian Standard Time
1	306	306	 [BLK]  [DES] is manufactured by #entity1 [BLK]  [DES] a company [DES] founded by Akio Morita	 [TRP] ?e1 founded by Akio Morita [TRP] ?e0 manufacturer ?e1
0	307	307	 [BLK]  [DES] the ones [DES] fought the battle of france	 [TRP] ?e1 battle France
0	308	308	 [BLK]  [DES] distributer of Glover [DES] the stockholde of Seattle Mariners [DES] 	 [TRP] ?e0 tenant Seattle Mariners
1	309	309	 [BLK]  [DES] is the mascot of #entity1 [BLK]  [DES] the military unit of David Prowse	 [TRP] ?e1 military branch David Prowse (politician) [TRP] ?e0 mascot ?e1
1	310	310	 [BLK]  [DES] the airlines [DES] whose flights go to the Mediterranean sea	 [TRP] ?e1 destination Mediterranean Sea [TRP] ?e1 type airline
