score	id1	id2	blockString	subQuery
0	172	172	Who [BLK]  [DES] is the former partner of #entity1Which [BLK]  [DES] the pupil of Dalilah Sappenfield	COMMON  [TRP] ?e1 former coach Dalilah Sappenfield [TRP] ?e0 former partner ?e1
0	173	173	Which [BLK]  [DES] 2nd Foreign Infantry Regiment participated	UNKNOWN  [TRP] ?e1 subordinate 2nd Foreign Infantry Regiment
1	174	174	Which [BLK]  [DES] is the predecessor of #entity1Which [BLK]  [DES] the car engine [DES] was succeeded by BMW M43	COMMON  [TRP] ?e1 successor BMW M43 [TRP] ?e0 predecessor ?e1
0	175	175	Which [BLK]  [DES] the most important time of their political career	COMMON  [TRP] e1 Willian Lara party
0	176	176	Which [BLK]  [DES] all the co-founders of #entity1Which [BLK]  [DES] non for profit [DES] have founding member as David pressman	COMMON  [TRP] ?e1 founded by David Pressman [TRP] ?e0 founder ?e1
1	177	177	Which [BLK]  [DES] the home stadium of Toronto Phantoms	UNKNOWN  [TRP] ?e1 Stadium Toronto Phantoms
0	178	178	How [BLK]  [DES] people [DES] were drafted in the LA Clippers	COUNT  [TRP] ?e0 film director Yanky Clippers
0	179	179	Where [BLK]  [DES] the station [DES] whose sister channel is #entity1Which [BLK]  [DES] the Channel 3 in Thailand	COMMON  [TRP] ?e1 city Thailand [TRP] ?e0 owner ?e1
0	180	180	Which [BLK]  [DES] the musical [DES] extended from	COMMON  [TRP] e1 Miguel de Cervantes language
0	181	181	How [BLK]  [DES] players [DES] debuted their careers from San Francisco 49ers	COUNT  [TRP] ?e0 pastteams San Francisco 49ers
1	182	182	Which [BLK]  [DES] the television show [DES] Playtone [DES] written by Erik Jendresen	COMMON  [TRP] ?e0 writer Erik Jendresen [TRP] ?e0 type television show
1	183	183	Where [BLK]  [DES] is the rival school of Somerset Berkeley Regional High school	COMMON  [TRP] ?e0 rival Somerset Berkley Regional High School
1	184	184	How [BLK]  [DES] game series [DES] exist for iOS	COUNT  [TRP] ?e0 computing platform IOS
0	185	185	Which [BLK]  [DES] the players of Waitakere United	UNKNOWN  [TRP] ?e1 currentclub Waitakere United
1	186	186	Which [BLK]  [DES] the company [DES] product [DES] named Microsft Azure [DES] provides OneDrive as a service	COMMON  [TRP] ?e0 service OneDrive
0	187	187	Which [BLK]  [DES] killed John Thompson Mason [DES] killed Martino Martini	COMMON  [TRP] ?e0 religion Martino Martini
0	188	188	How [BLK]  [DES] saints [DES] have been venerated in Judaism	COUNT  [TRP] ?e0 religion Judaism
0	189	189	Which [BLK]  [DES] the movie [DES] written by Thomas Meehan	UNKNOWN  [TRP] ?e1 author Thomas Meehan (writer)
0	190	190	Who [BLK]  [DES] has given guest appearances on #entity1Which [BLK]  [DES] the TV [DES] #entity2 Makes 3Which [BLK]  [DES] Episodes [DES] whose #entity3 MamaWhich [BLK]  [DES] music [DES] done by Mama	COMMON  [TRP] ?e3 Artist Mama Say [TRP] ?e2 associated musical artist ?e3 [TRP] ?e1 Artist ?e2 [TRP] ?e0 award ?e1
0	191	191	Which [BLK]  [DES] magazine [DES] is Marritt Cabal known for #entity1Which [BLK]  [DES] has Lucifer Hammer as publisher	COMMON  [TRP] ?e1 publisher Lucifer (DC Comics) [TRP] ?e0 keypeople ?e1
1	192	192	How [BLK]  [DES] movies [DES] did Michael Deeley produce	COUNT  [TRP] ?e0 producer Michael Deeley [TRP] ?e0 type movie
0	193	193	Which [BLK]  [DES] the course of #entity2Which [BLK]  [DES] Big Creek around Texas flows too [DES] the river	UNKNOWN  [TRP] ?e2 left tributary Big Creek (Kansas) [TRP] ?e1 right tributary ?e2
1	194	194	Which [BLK]  [DES] basketball team [DES] Jeff Munn is the president of	COMMON  [TRP] ?e0 President Jeff Munn
0	195	195	Which [BLK]  [DES] the cities [DES] the Mediterranean Sea	COUNT  [TRP] ?e0 theme Mediterranean Sea
0	196	196	Who [BLK]  [DES] owns #entity1Which [BLK]  [DES] the bridge [DES] crosses the Orange Line of MBTA	COMMON  [TRP] ?e1 serving railway line MBTA Bus [TRP] ?e0 owner ?e1
0	197	197	Which [BLK]  [DES] the first one to ascend a mountain in the Cathedral range	UNKNOWN  [TRP] ?e1 mountain range Cathedral Range (Victoria)
0	198	198	Who [BLK]  [DES] has written the mary poppins musical	COMMON  [TRP] ?e0 writer Mary Poppins (film)
0	199	199	Which [BLK]  [DES] the wars [DES] people awarded with the Croix de guerre fought	COUNT  [TRP] ?e0 award Croix de Guerre
0	200	200	Who [BLK]  [DES] is the builder of #entity1Which [BLK]  [DES] the Stadium of Costa Rica women's national football team	COMMON  [TRP] ?e1 stadium Costa Rica [TRP] ?e0 city  ?e1
1	201	201	Which [BLK]  [DES] rockets [DES] one of the launch site has been Cape Canaveral Air Force Station Launch Complex 26	UNKNOWN  [TRP] ?e1 launch site Cape Canaveral Air Force Station Launch Complex 26
0	202	202	Who [BLK]  [DES] created #entity1Which [BLK]  [DES] the stadiums [DES] have been rented by the Boston Red Sox	COMMON  [TRP] ?e1 owner Boston Red Sox [TRP] ?e0 Location ?e1
0	203	203	Who [BLK]  [DES] is #entity1 elections , 1788 and 1789Which [BLK]  [DES] the leader of United States House of Representatives	COMMON  [TRP] ?e1 leader Tom Foley [TRP] ?e0 before election ?e1
0	204	204	How [BLK]  [DES] have been awarded by the Royal Society	COUNT  [TRP] ?e0 award Royal Society
1	205	205	Which [BLK]  [DES] the fictional character [DES] has Clan McDuck [DES] Ludwig Von Draken as relatives	COMMON  [TRP] ?e0 relative Ludwig Von Drake [TRP] ?e0 relative Clan McDuck [TRP] ?e0 type fictional character
1	206	206	Which [BLK]  [DES] the title of 2001 Speedway Ekstraliga	UNKNOWN  [TRP] ?e0 title 2001 Speedway Ekstraliga
1	207	207	Who [BLK]  [DES] is the headcoach of 2008-09 Marquette Golden Eagles men's basketball team	COMMON  [TRP] ?e0 headcoach 2008–09 Marquette Golden Eagles men's basketball team
0	208	208	Which [BLK]  [DES] me all #entity1Which [BLK]  [DES] video game distributor [DES] parent company is Warner Bros	COUNT  [TRP] ?e1 parent company Warner Bros. Records [TRP] ?e0 company ?e1
0	209	209	Which [BLK]  [DES] the beverages [DES] have been originated in england	UNKNOWN  [TRP] ?e1 state of origin England
1	210	210	How [BLK]  [DES] are known for the Manhatten Project [DES] scientists	COUNT  [TRP] ?e0 known for Manhattan Project
0	211	211	How [BLK]  [DES] have been associated with American citizens [DES] causes of death	COUNT  [TRP] ?e0 headquarter Chinese American Citizens Alliance
1	212	212	Which [BLK]  [DES] also has the Michigan Renaissance Festival [DES] Comcast SportsNet is broadcasted in what area	COMMON  [TRP] ?e0 broadcast area Comcast SportsNet Chicago [TRP] ?e0 Location Michigan Renaissance Festival
0	213	213	Where [BLK]  [DES] Juno [DES] I launched from	COMMON  [TRP] e0 Juno I successful launches
0	214	214	How [BLK]  [DES] things [DES] are aired on BBC HD	COUNT  [TRP] ?e0 channel BBC HD
1	215	215	Which [BLK]  [DES] the soccer club [DES] owns the Cobham Training Centre	UNKNOWN  [TRP] ?e1 owner Cobham Training Centre
1	216	216	Which [BLK]  [DES] the people [DES] graduated from the National and Kapodistrian University of Athens	UNKNOWN  [TRP] ?e1 alma mater National and Kapodistrian University of Athens
1	217	217	Which [BLK]  [DES] all those [DES] whose youth club was managed by Luis Enrique	COUNT  [TRP] ?e0 youthclubs Luis Enrique (footballer)
1	218	218	Which [BLK]  [DES] the significant building of #entity1Which [BLK]  [DES] the architect [DES] who [DES] designed Kiev	COMMON  [TRP] ?e1 significant building Kiev [TRP] ?e1 type architect [TRP] ?e0 significant building ?e1
0	219	219	How [BLK]  [DES] other states [DES] do people live [DES] languages are spoken in Nebraska	COUNT  [TRP] ?e0 states Nebraska
0	220	220	Which [BLK]  [DES] country [DES] is Jeffrey Werlem #entity1 [DES] also has the American Mediterranean SeaWhich [BLK]  [DES] from [DES] also has the American Mediterranean Sea	COMMON  [TRP] ?e1 country American Mediterranean Sea [TRP] ?e0 country ?e1 [TRP] ?e0 nearest city American Mediterranean Sea
0	221	221	Which [BLK]  [DES] country [DES] are #entity1 fromWhich [BLK]  [DES] the players of the Atletico Petroleos de Luanda	COMMON  [TRP] ?e0 Team Atlético Petróleos de Luanda
0	222	222	Which [BLK]  [DES] a company [DES] whose leader is Kazuo Hirai	UNKNOWN  [TRP] ?e1 predecessor Kazuo Hirai
1	223	223	Which [BLK]  [DES] magazines [DES] were founded by ann Wenner	COMMON  [TRP] ?e0 founder Jann Wenner
0	224	224	Which [BLK]  [DES] the author of the novel	COMMON  [TRP] e1 Thud Ridge subject
0	225	225	Which [BLK]  [DES] down [DES] all the associcated musical artist of #entity1Which [BLK]  [DES] the artist of In a Word or 2	COMMON  [TRP] ?e1 performer In a Word or 2 [TRP] ?e0 Artist ?e1
1	226	226	Which [BLK]  [DES] tombs of everyone [DES] died in England	UNKNOWN  [TRP] ?e1 place of burial England
1	227	227	Which [BLK]  [DES] are relatives to George Madison [DES] famous political figures	COMMON  [TRP] ?e0 relation George Madison
0	228	228	Who [BLK]  [DES] directed #entity1Which [BLK]  [DES] the albums [DES] recorded in Anaheim	COMMON  [TRP] ?e1 divisions Anaheim Ice [TRP] ?e0 parent company ?e1
1	229	229	Which [BLK]  [DES] is the nationality of #entity1Which [BLK]  [DES] the economist [DES] is one of the important people in the Foundation for Economic Education	COMMON  [TRP] ?e1 key person Foundation for Economic Education [TRP] ?e0 nationality ?e1
1	230	230	Which [BLK]  [DES] first driver of European Grand Prix 1993 [DES] finished first in 1985 Portuguese Grand Prix	COMMON  [TRP] ?e0 First Driver 1985 Portuguese Grand Prix [TRP] ?e0 First Driver 1993 European Grand Prix
0	231	231	How [BLK]  [DES] people [DES] used to play for Toronto Argonauts	COUNT  [TRP] ?e0 team Toronto Argonauts
0	232	232	Where [BLK]  [DES] did the conflict take #entity1Which [BLK]  [DES] place [DES] Henri Putz fought	COMMON  [TRP] ?e1 birth place Henri Putz [TRP] ?e0 place of military conflict ?e1
0	233	233	Which [BLK]  [DES] are some awards given to #entity1Which [BLK]  [DES] people [DES] were born in sweden	COMMON  [TRP] ?e1 birth place Sweden [TRP] ?e0 occupation ?e1
0	234	234	Who [BLK]  [DES] buried at St. Mary's Church [DES] fought #entity1Which [BLK]  [DES] the battle of Benedict Arnold's expedition to Quebec	COMMON  [TRP] ?e1 battle Benedict Arnold [TRP] ?e0 battle ?e1
0	235	235	Which [BLK]  [DES] can found in The Mudbloods	UNKNOWN  [TRP] ?e1 current members The Mudbloods
0	236	236	Which [BLK]  [DES] the sports played at #entity1Which [BLK]  [DES] universities [DES] located in Urban Areas	COUNT  [TRP] ?e1 type Urban areas of New Zealand [TRP] ?e0 field ?e1
1	237	237	Which [BLK]  [DES] university [DES] was attended by Richard H Immerman [DES] was attended by Franklin W Olin	COMMON  [TRP] ?e0 education Richard H. Immerman [TRP] ?e0 education Franklin W. Olin [TRP] ?e0 type university
0	238	238	Which [BLK]  [DES] other places [DES] are there companies which are in Ontario , too	COMMON  [TRP] ?e0 place Ontario
0	239	239	Which [BLK]  [DES] are the cities on #entity1Which [BLK]  [DES] river [DES] also flows in Tukwila , Washington	COMMON  [TRP] ?e1 country For Washington [TRP] ?e0 city  ?e1
0	240	240	Which [BLK]  [DES] some politicians buried in a place near Orange Virginia	COMMON  [TRP] ?e0 address Orange, Virginia
1	241	241	Which [BLK]  [DES] is common between genre of battle chess [DES] purpose of New Zealand Chess	COMMON  [TRP] ?e0 genre Battle Chess
0	242	242	Who [BLK]  [DES] has given guest appearances on #entity1Which [BLK]  [DES] the TV [DES] #entity2 Makes 3Which [BLK]  [DES] Episodes [DES] whose #entity3 MamaWhich [BLK]  [DES] music [DES] done by Mama	COMMON  [TRP] ?e3 musical band Mama Say [TRP] ?e2 associated musical artist ?e3 [TRP] ?e1 Artist ?e2 [TRP] ?e0 producer ?e1
1	243	243	Is [BLK]  [DES] Akan [DES] spoken in Ghana	JUDGE  [TRP] Akan Drum ?p Ghana
1	244	244	Which [BLK]  [DES] the common current team of the Avalon biddle [DES] the common current team of John mcGuinness	COMMON  [TRP] ?e0 current team Avalon Biddle [TRP] ?e0 current team John McGuinness (motorcycle racer)
0	245	245	Which [BLK]  [DES] the former partner of #entity1Which [BLK]  [DES] the figure skaters [DES] whose former choreographer was Igor Shpillband	COMMON  [TRP] ?e1 played for Igor Ulanov [TRP] ?e0 former team ?e1
0	246	246	Which [BLK]  [DES] have been made in #entity1Which [BLK]  [DES] the state [DES] whose capital is Boston	COMMON  [TRP] ?e1 Capital Boston [TRP] ?e0 city  ?e1
0	247	247	Which [BLK]  [DES] have performed in #entity1 [DES] actorsWhich [BLK]  [DES] plays [DES] performed in New York	COMMON  [TRP] ?e1 city New York [TRP] ?e0 city  ?e1
0	248	248	How [BLK]  [DES] mammals [DES] are in the Chordate phylum	COUNT  [TRP] ?e0 kingdom Chordate
1	249	249	Which [BLK]  [DES] company [DES] owns instagram	COMMON  [TRP] ?e0 subsidiary Instagram
1	250	250	Which [BLK]  [DES] label [DES] The Producers sign up [DES] I pray on Christmas sign up	COMMON  [TRP] ?e0 label I Pray on Christmas [TRP] ?e0 label The Producers (2005 film)
1	251	251	Which [BLK]  [DES] the sea [DES] located near Europe [DES] has a nearby city as Rostock	COMMON  [TRP] ?e0 Location Europe [TRP] ?e0 nearest city Rostock
0	252	252	Where [BLK]  [DES] is #entity1 locatedWhich [BLK]  [DES] the venue of the History of Penny Arcade Expo	COMMON  [TRP] ?e0 name History of Penny Arcade Expo
0	253	253	Which [BLK]  [DES] a characters [DES] name Joker(comics)	UNKNOWN  [TRP] ?e1 name Joker (wrestler)
0	254	254	How [BLK]  [DES] people [DES] played for Newell's Old Boys	COUNT  [TRP] ?e0 manager club BSC Old Boys
0	255	255	How [BLK]  [DES] cars [DES] succeeded #entity1Which [BLK]  [DES] the cars [DES] were similar to Cadillac Fleetwood	COUNT  [TRP] ?e1 related mean of transportation Cadillac Fleetwood Brougham [TRP] ?e0 vehicle ?e1
0	256	256	Which [BLK]  [DES] religion [DES] did the president follow #entity1Which [BLK]  [DES] was served by Kang Young-hoon	COMMON  [TRP] ?e1 alma mater Kang Young-hoon [TRP] ?e0 President ?e1
0	257	257	Which [BLK]  [DES] the military people [DES] fought in Levant	UNKNOWN  [TRP] ?e1 region Levant
0	258	258	Which [BLK]  [DES] are #entity1 forWhich [BLK]  [DES] countries [DES] History of Trier principal to	COMMON  [TRP] ?e1 capital History of Trier [TRP] ?e0 currency ?e1
0	259	259	Which [BLK]  [DES] discipline [DES] was The Chess Monthly about	COMMON  [TRP] ?e0 country The Chess Monthly
0	260	260	Which [BLK]  [DES] the people [DES] whose residence is Beverly Hills , California	COMMON  [TRP] ?e0 producer Beverly Hills (song)
0	261	261	How [BLK]  [DES] is there #entity1 [DES] districtsWhich [BLK]  [DES] a borough [DES] called tendring	COUNT  [TRP] ?e1 death place Tendring [TRP] ?e0 field ?e1
0	262	262	Which [BLK]  [DES] people [DES] died in Germany	UNKNOWN  [TRP] ?e1 country Germany
0	263	263	Which [BLK]  [DES] is in cities under Dane County of Wisconsin	COMMON  [TRP] ?e0 city Wisconsin
1	264	264	Which [BLK]  [DES] is the common affiliation of the Monroe Carell Jr	COMMON  [TRP] ?e0 affiliation Monroe Carell Jr. Children's Hospital at Vanderbilt
1	265	265	Which [BLK]  [DES] the mascot of #entity1Which [BLK]  [DES] the universities [DES] are a part of National Collegiate Athletic Association	COMMON  [TRP] ?e1 athletics National Collegiate Athletic Association [TRP] ?e1 type university [TRP] ?e0 mascot ?e1
0	266	266	Which [BLK]  [DES] have someone on their cast from Shelby County in Tennessee [DES] movies	COMMON  [TRP] ?e0 hometown Tennessee
0	267	267	Who [BLK]  [DES] was #entity1 of Dave AttelWhich [BLK]  [DES] influencer [DES] also starred in Adios Amigo	COMMON  [TRP] ?e1 writing credits ¡Adios Amigos! [TRP] ?e0 writer ?e1
1	268	268	Which [BLK]  [DES] place [DES] founded by Penobscot Island Air [DES] the location fo Ellei Johndro	COMMON  [TRP] ?e0 birth place Ellei Johndro [TRP] ?e0 founded Penobscot Island Air [TRP] ?e0 type place
1	269	269	Which [BLK]  [DES] the presenter of Shirley Temple's Storybook	COMMON  [TRP] ?e0 presenter Shirley Temple
1	270	270	Which [BLK]  [DES] airline [DES] operates the Menora Tunnel	UNKNOWN  [TRP] ?e1 operator Menora Tunnel [TRP] ?e1 type airline
1	271	271	Who [BLK]  [DES] appointed #entity1Which [BLK]  [DES] the governor [DES] Robert Witherspoon worked	COMMON  [TRP] ?e1 Governor Robert Witherspoon [TRP] ?e1 type governor [TRP] ?e0 appointer ?e1
1	272	272	Which [BLK]  [DES] famous physicist [DES] was academically advised by Benjamin Pulleyn	COMMON  [TRP] ?e0 academic advisors Benjamin Pulleyn
1	273	273	Which [BLK]  [DES] the developer of Interplay Entertainment	UNKNOWN  [TRP] ?e1 developer Interplay Entertainment
0	274	274	Which [BLK]  [DES] the people [DES] are born in Iowa	UNKNOWN  [TRP] ?e1 country Iowa
0	275	275	Which [BLK]  [DES] people [DES] whose hometown is Ann Arbour in Michigan	UNKNOWN  [TRP] ?e1 home town Michigan
1	276	276	Which [BLK]  [DES] the tomb of #entity1Which [BLK]  [DES] the royalties [DES] whose burial place is Little Easton	COMMON  [TRP] ?e1 place of burial Little Easton [TRP] ?e1 type royalty [TRP] ?e0 resting place ?e1
0	277	277	Which [BLK]  [DES] all the games [DES] whose distributors are located in America	COUNT  [TRP] ?e0 Ship fate America (yacht)
0	278	278	Which [BLK]  [DES] are owned by #entity1 [DES] newspapersWhich [BLK]  [DES] companies [DES] are under Rolv Erik Ryssdal	COMMON  [TRP] ?e1 before Rolv Ryssdal [TRP] ?e0 date of birth ?e1
1	279	279	Which [BLK]  [DES] country [DES] has leaders Karu Jayasuriya [DES] has leaders Ranil Wickremesinghe	COMMON  [TRP] ?e0 leader Karu Jayasuriya [TRP] ?e0 leader Ranil Wickremesinghe [TRP] ?e0 type country
0	280	280	Which [BLK]  [DES] Uniontown [DES] does a Keller's mill covered bridge exist too	UNKNOWN  [TRP] ?e1 source  Keller, Texas
1	281	281	Which [BLK]  [DES] the artist of Brad Paisley discography	COMMON  [TRP] ?e0 Artist Brad Paisley discography
1	282	282	Is [BLK]  [DES] north america [DES] one of the destinations of airtours airways	JUDGE  [TRP] North America destination Airtours International Airways
0	283	283	Which [BLK]  [DES] a vice president [DES] buried in United First Parish Church	UNKNOWN  [TRP] ?e1 Location United First Parish Church
1	284	284	Which [BLK]  [DES] the different genres of #entity1Which [BLK]  [DES] games [DES] published by Titus Software	COUNT  [TRP] ?e1 publisher Titus Software [TRP] ?e0 genre ?e1
0	285	285	Which [BLK]  [DES] people [DES] were born in Ridgewood , New Jersey	COMMON  [TRP] ?e0 birth place Jersey
1	286	286	Where [BLK]  [DES] are the tombs of alumni of ational academy museum [DES] are the tombs of alumni of school	COMMON  [TRP] ?e0 training National Academy Museum and School
0	287	287	Which [BLK]  [DES] are some other great things by #entity1Which [BLK]  [DES] the person [DES] produced Queer as Folk	COMMON  [TRP] ?e1 prev season Queer as Folk (season 5) [TRP] ?e0 next season ?e1
1	288	288	Which [BLK]  [DES] organisation [DES] has superintendent as Lieutenant general(United States)	COMMON  [TRP] ?e0 superintendent Lieutenant general (United States) [TRP] ?e0 type organisation
